KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
53394278,0,,,3523,1792,1731,488,262,226,3035,1530,1505,2313,1192,1121,2925,1478,1447,2862,1444,1418,722,338,384,306,135,171,63,27,36,6,2,4,45,23,22,1434,1434,387,435,295,227,74,11,5,1041,987,54,145,498,51,129,153
53394279,0,,,5895,2939,2956,1078,563,515,4808,2373,2435,3656,1876,1780,4612,2264,2348,4497,2213,2284,1152,497,655,639,256,383,164,47,117,17,6,11,123,60,63,2428,2427,790,627,465,400,116,27,2,1627,1570,57,342,741,166,281,212
53394280,0,,,3398,1654,1744,456,230,226,2917,1408,1509,1628,827,801,2832,1357,1475,2776,1326,1450,1289,581,708,671,308,363,165,55,110,29,4,25,25,12,13,1344,1342,294,521,271,158,72,21,5,1032,968,64,113,759,29,177,304
53394281,0,,,3554,1798,1756,565,298,267,2978,1493,1485,1937,1032,905,2870,1438,1432,2780,1372,1408,1041,461,580,589,257,332,173,60,113,21,5,16,12,3,9,1277,1273,308,389,227,219,96,24,10,954,869,85,109,600,52,120,204
53394282,0,,,2581,1290,1291,320,173,147,2194,1084,1110,1395,778,617,2144,1059,1085,2079,1015,1064,799,306,493,487,163,324,207,38,169,33,4,29,15,9,6,1028,1020,403,262,172,110,57,14,2,603,554,49,86,391,61,104,107
53394283,0,,,4517,2261,2256,561,276,285,3580,1793,1787,2596,1322,1274,3432,1715,1717,3338,1670,1668,984,471,513,525,243,282,125,55,70,7,3,4,58,38,20,1801,1799,543,460,348,322,104,15,7,1174,1087,87,126,630,58,147,192
53394284,0,,,5692,2777,2915,702,358,344,4755,2311,2444,3162,1601,1561,4586,2234,2352,4450,2149,2301,1593,710,883,837,342,495,240,68,172,28,4,24,62,32,30,2137,2129,483,701,447,338,122,26,12,1558,1427,131,161,920,23,207,315
53394285,0,,,5066,2540,2526,639,318,321,4187,2102,2085,2937,1519,1418,4063,2042,2021,3971,1993,1978,1250,583,667,627,280,347,147,62,85,10,1,9,108,56,52,2166,2165,707,606,419,316,98,13,6,1379,1281,98,182,834,105,223,257
53394286,0,,,9568,4714,4854,885,454,431,8497,4187,4310,5913,3027,2886,8280,4080,4200,8139,4008,4131,2584,1160,1424,1276,498,778,425,123,302,36,6,30,501,256,245,5011,5008,2473,1295,679,442,98,18,3,2496,2324,172,258,1833,446,733,492
53394287,0,,,1603,828,775,143,60,83,1449,764,685,964,576,388,1416,744,672,1372,718,654,485,188,297,301,98,203,144,34,110,14,2,12,46,24,22,629,619,234,194,100,67,19,4,1,381,364,17,45,278,25,114,78
53394288,0,,,894,458,436,129,72,57,765,386,379,609,311,298,732,373,359,707,364,343,156,75,81,53,20,33,12,3,9,1,0,1,15,7,8,320,319,72,87,72,57,25,5,1,245,235,10,35,103,5,30,31
53394289,0,,,4104,2053,2051,517,275,242,3582,1776,1806,2379,1212,1167,3441,1708,1733,3349,1657,1692,1203,564,639,497,226,271,97,37,60,9,0,9,101,48,53,1685,1683,428,586,332,241,77,16,3,1243,1185,58,134,767,37,187,289
53394290,0,,,1758,805,953,168,86,82,1575,710,865,750,401,349,1536,686,850,1512,675,837,825,309,516,581,179,402,288,62,226,49,6,43,9,4,5,514,505,121,168,103,77,27,7,2,383,352,31,41,249,3,54,89
53394291,0,,,1191,550,641,151,72,79,1039,477,562,465,240,225,1026,469,557,1017,466,551,574,237,337,366,145,221,178,49,129,23,4,19,6,3,3,390,388,84,139,80,54,20,8,3,303,279,24,38,238,3,51,92
53394292,0,,,875,452,423,97,56,41,770,393,377,444,241,203,754,384,370,741,379,362,326,152,174,160,74,86,33,15,18,1,1,0,4,4,0,343,343,65,131,76,45,17,8,1,274,247,27,26,216,4,47,77
53394293,0,,,1194,614,580,118,71,47,1005,502,503,590,301,289,972,486,486,953,478,475,415,201,214,221,105,116,60,33,27,4,1,3,14,6,8,465,464,101,162,95,62,34,10,0,335,292,43,28,275,7,58,87
53394294,0,,,1520,731,789,148,70,78,1323,636,687,779,409,370,1265,613,652,1241,596,645,544,227,317,342,131,211,114,27,87,10,0,10,23,14,9,574,573,136,204,114,77,31,8,3,412,378,34,29,290,5,60,101
53394295,0,,,5330,2610,2720,634,325,309,4556,2221,2335,3112,1645,1467,4424,2154,2270,4337,2107,2230,1444,576,868,823,292,531,336,92,244,43,4,39,176,88,88,2360,2355,995,566,355,338,77,19,5,1320,1208,112,159,822,214,247,235
53394296,0,,,10262,5145,5117,951,471,480,9114,4592,4522,6589,3445,3144,8893,4484,4409,8689,4376,4313,2525,1147,1378,1150,472,678,329,101,228,25,6,19,904,418,486,5541,5538,2866,1386,737,415,112,14,8,2622,2480,142,265,1853,610,748,464
53394297,0,,,108,59,49,12,3,9,96,56,40,76,45,31,95,56,39,91,53,38,20,11,9,4,1,3,2,0,2,0,0,0,4,0,4,57,57,29,14,6,7,1,0,0,28,25,3,3,15,2,5,4
53394299,0,,,4246,2100,2146,542,273,269,3645,1791,1854,2494,1292,1202,3508,1721,1787,3428,1679,1749,1151,499,652,546,218,328,157,41,116,19,1,18,120,57,63,1727,1726,504,524,339,257,75,22,5,1207,1127,80,141,695,60,165,230
53394300,0,,,8650,4353,4297,1146,594,552,7268,3638,3630,5154,2707,2447,7057,3541,3516,6919,3492,3427,2114,931,1183,1133,446,687,387,134,253,25,10,15,148,81,67,4253,4252,1976,996,612,522,125,16,5,2253,2112,141,330,1512,439,586,449
53394301,0,,,9965,5107,4858,1348,695,653,8253,4229,4024,6169,3276,2893,8028,4108,3920,7822,4013,3809,2084,953,1131,1008,454,554,265,103,162,9,2,7,171,91,80,4768,4766,2116,1134,744,592,144,26,10,2601,2453,148,394,1430,508,442,445
53394302,0,,,8360,4232,4128,1133,579,554,7024,3558,3466,5419,2839,2580,6735,3415,3320,6525,3317,3208,1605,719,886,796,329,467,240,76,164,22,2,20,102,40,62,3696,3645,1409,910,624,523,148,23,8,2173,2046,127,341,1041,251,310,292
53394303,0,,,8533,4314,4219,1058,553,505,7051,3555,3496,5592,2927,2665,6830,3439,3391,6645,3348,3297,1459,628,831,788,296,492,283,77,206,39,8,31,139,76,63,4066,4061,1926,896,596,497,120,22,4,2068,1948,120,359,842,487,230,259
53394304,0,,,2485,1241,1244,292,156,136,2156,1066,1090,1409,745,664,2100,1036,1064,2060,1016,1044,747,321,426,411,160,251,120,31,89,7,1,6,56,18,38,1019,1016,300,319,213,143,34,6,1,710,676,34,60,434,19,120,145
53394305,0,,,4198,2141,2057,616,326,290,3449,1743,1706,2480,1349,1131,3311,1664,1647,3222,1619,1603,969,394,575,542,188,354,199,44,155,25,3,22,70,25,45,1689,1683,608,398,271,281,104,17,4,1056,962,94,145,537,51,145,139
53394306,0,,,9779,5129,4650,1355,676,679,8143,4322,3821,6396,3518,2878,7914,4203,3711,7721,4103,3618,1747,804,943,916,376,540,273,94,179,22,8,14,120,56,64,4749,4745,2171,1100,749,559,140,22,4,2530,2410,120,420,1178,516,376,340
53394307,0,,,15366,7808,7558,1682,867,815,13090,6673,6417,10024,5312,4712,12826,6526,6300,12629,6431,6198,3066,1361,1705,1492,576,916,484,164,320,41,9,32,332,147,185,8269,8264,4394,1885,1065,727,158,28,7,3788,3572,216,616,2158,855,822,537
53394308,0,,,21433,10565,10868,2529,1295,1234,17955,8833,9122,14404,7300,7104,17596,8652,8944,17252,8506,8746,3551,1533,2018,1662,604,1058,555,172,383,38,13,25,458,177,281,11659,11651,6229,2698,1550,979,166,25,4,5315,5089,226,906,2476,1239,915,707
53394309,0,,,15499,7706,7793,1808,941,867,13078,6491,6587,10343,5275,5068,12771,6331,6440,12507,6207,6300,2735,1216,1519,1347,516,831,448,133,315,37,7,30,286,125,161,8345,8335,4608,1722,1042,762,168,24,9,3647,3465,182,614,1939,1056,755,476
53394310,0,,,7337,3864,3473,963,476,487,6069,3202,2867,4427,2452,1975,5862,3080,2782,5687,2958,2729,1642,750,892,819,369,450,214,83,131,9,3,6,143,70,73,3456,3456,1472,833,576,437,112,22,4,1936,1843,93,286,1095,301,324,343
53394311,0,,,12382,6024,6358,1345,678,667,10408,5052,5356,7896,3960,3936,10131,4925,5206,9891,4806,5085,2512,1092,1420,1342,541,801,393,147,246,30,6,24,260,128,132,6450,6444,3202,1540,940,595,134,27,6,3150,2945,205,455,1762,645,594,485
53394312,0,,,8417,4185,4232,1073,560,513,7116,3515,3601,5476,2768,2708,6863,3385,3478,6653,3285,3368,1640,747,893,836,358,478,287,90,197,22,4,18,72,38,34,3950,3946,1712,941,646,502,115,25,5,2183,2044,139,326,1029,447,274,332
53394313,0,,,5342,2674,2668,737,374,363,4461,2225,2236,3214,1678,1536,4299,2141,2158,4174,2086,2088,1247,547,700,675,273,402,221,64,157,32,4,28,85,40,45,2285,2282,864,571,388,342,94,17,6,1395,1314,81,184,722,130,207,218
53394314,0,,,4266,2153,2113,549,311,238,3625,1785,1840,2724,1403,1321,3483,1712,1771,3384,1661,1723,901,382,519,468,166,302,194,49,145,25,4,21,41,19,22,1768,1756,682,413,294,280,70,13,4,1051,970,81,139,515,137,124,150
53394315,0,,,7441,3787,3654,909,462,447,6335,3203,3132,4823,2519,2304,6162,3113,3049,6012,3039,2973,1512,684,828,757,311,446,233,90,143,11,4,7,125,64,61,3495,3492,1499,848,575,435,101,26,8,1951,1823,128,278,1027,284,320,288
53394316,0,,,9480,4733,4747,1347,685,662,7973,3981,3992,6040,3113,2927,7635,3806,3829,7381,3677,3704,1933,868,1065,1055,428,627,342,122,220,27,8,19,142,72,70,3893,3887,1176,1044,801,677,156,27,6,2674,2541,133,369,1268,141,359,386
53394317,0,,,6791,3571,3220,920,463,457,5712,3031,2681,4321,2414,1907,5499,2928,2571,5323,2826,2497,1391,617,774,768,320,448,231,86,145,12,1,11,162,89,73,3267,3267,1492,737,500,399,113,22,4,1756,1654,102,259,975,486,317,287
53394318,0,,,14301,7095,7206,1812,930,882,12107,5996,6111,8837,4508,4329,11731,5805,5926,11422,5668,5754,3270,1488,1782,1734,728,1006,598,218,380,50,12,38,368,162,206,6751,6727,2977,1616,1060,846,193,31,4,3707,3544,163,473,2197,475,845,622
53394319,0,,,8218,4160,4058,1233,648,585,6808,3434,3374,4970,2650,2320,6603,3329,3274,6425,3231,3194,1838,784,1054,1010,359,651,385,112,273,64,11,53,116,54,62,3580,3570,1359,907,614,540,123,23,4,2184,2078,106,350,1139,192,358,367
53394320,0,,,1590,776,814,206,99,107,1359,664,695,954,490,464,1306,642,664,1273,627,646,405,174,231,228,88,140,76,27,49,6,1,5,15,6,9,641,640,187,176,131,107,32,7,0,450,416,34,52,257,18,66,76
53394321,0,,,6657,3238,3419,814,446,368,5786,2766,3020,3993,2036,1957,5562,2654,2908,5399,2575,2824,1793,730,1063,1000,374,626,345,98,247,41,8,33,86,32,54,2814,2810,885,853,556,397,99,18,2,1911,1815,96,189,1111,92,367,349
53394322,0,,,4624,2247,2377,645,331,314,3972,1914,2058,2858,1457,1401,3857,1855,2002,3763,1805,1958,1114,457,657,628,230,398,230,74,156,25,3,22,100,47,53,2037,2030,754,545,366,283,72,9,1,1269,1209,60,166,726,138,264,206
53394323,0,,,12366,5876,6490,1506,781,725,10780,5052,5728,7857,3878,3979,10506,4922,5584,10094,4812,5282,2923,1174,1749,1672,532,1140,742,186,556,89,12,77,294,132,162,5693,5653,2644,1361,836,626,158,23,5,2980,2863,117,431,1658,649,696,432
53394324,0,,,11084,5257,5827,1111,572,539,9706,4527,5179,7023,3402,3621,9450,4388,5062,9214,4281,4933,2683,1125,1558,1477,564,913,467,161,306,31,5,26,155,65,90,5537,5530,2553,1429,798,597,133,17,3,2938,2787,151,352,1876,591,728,534
53394325,0,,,12610,6127,6483,1486,786,700,10841,5172,5669,7726,3836,3890,10531,5006,5525,10233,4849,5384,3115,1336,1779,1680,658,1022,558,224,334,32,7,25,288,153,135,6148,6145,2613,1662,1043,687,121,15,4,3488,3338,150,503,2206,390,872,649
53394326,0,,,10059,4857,5202,1177,621,556,8631,4105,4526,5735,2856,2879,8374,3970,4404,8184,3877,4307,2896,1249,1647,1601,639,962,522,177,345,26,8,18,178,78,100,4622,4617,1694,1385,791,569,148,26,4,2900,2733,167,301,2000,158,665,614
53394327,0,,,7123,4480,2643,504,270,234,6483,4152,2331,4806,3266,1540,6336,4077,2259,6226,4015,2211,1677,886,791,807,375,432,243,73,170,23,5,18,420,393,27,2415,2399,1035,627,397,247,83,7,3,1351,1288,63,136,848,155,303,250
53394328,0,,,7503,3652,3851,755,398,357,6517,3151,3366,4352,2226,2126,6370,3078,3292,6228,3002,3226,2165,925,1240,1217,477,740,424,159,265,21,7,14,151,73,78,3806,3806,1765,983,579,373,94,11,1,2005,1870,135,213,1527,361,554,434
53394329,0,,,12595,6099,6496,1531,779,752,10715,5166,5549,7421,3740,3681,10344,4982,5362,10019,4823,5196,3294,1426,1868,1761,710,1051,574,215,359,45,15,30,149,67,82,5619,5615,2109,1517,984,773,193,34,5,3484,3312,172,376,2179,289,714,669
53394330,0,,,6747,3360,3387,937,446,491,5780,2892,2888,4076,2123,1953,5583,2782,2801,5455,2708,2747,1704,769,935,893,379,514,224,84,140,18,5,13,99,54,45,2863,2863,875,870,528,451,106,25,8,1969,1853,116,281,1179,110,360,351
53394331,0,,,9382,4632,4750,1005,538,467,8340,4076,4264,5434,2821,2613,8176,3994,4182,8013,3901,4112,2906,1255,1651,1539,580,959,427,133,294,25,4,21,193,78,115,4667,4663,2055,1333,695,452,117,9,2,2584,2465,119,315,2046,183,855,543
53394332,0,,,11959,6062,5897,1270,651,619,10646,5391,5255,7976,4250,3726,10431,5277,5154,10236,5187,5049,2670,1141,1529,1444,562,882,535,177,358,46,11,35,290,149,141,6587,6574,3701,1351,824,537,145,14,2,2843,2716,127,437,1852,999,763,483
53394333,0,,,14045,7133,6912,1143,604,539,12870,6519,6351,9943,5231,4712,12621,6389,6232,12382,6277,6105,2927,1288,1639,1397,559,838,380,124,256,23,5,18,547,249,298,8453,8450,5214,1716,851,542,109,16,2,3187,3043,144,429,2169,1515,980,545
53394334,0,,,14545,7253,7292,1618,839,779,12622,6233,6389,9214,4753,4461,12318,6070,6248,12018,5914,6104,3408,1480,1928,1736,665,1071,574,190,384,39,9,30,301,133,168,7578,7569,3883,1742,988,734,180,31,11,3632,3438,194,462,2386,969,874,668
53394335,0,,,11806,5520,6286,1089,549,540,10148,4663,5485,7780,3651,4129,9904,4532,5372,9696,4431,5265,2368,1012,1356,1110,407,703,388,127,261,32,8,24,299,129,170,6551,6549,3579,1466,879,500,102,20,3,2912,2773,139,339,1704,888,633,504
53394336,0,,,12736,6169,6567,1398,717,681,10921,5242,5679,7955,3956,3999,10642,5102,5540,10437,4989,5448,2966,1286,1680,1511,608,903,477,181,296,31,9,22,228,81,147,6250,6247,2930,1548,930,657,152,25,5,3269,3094,175,462,1906,714,638,587
53394337,0,,,14518,6974,7544,2048,1054,994,12098,5764,6334,8994,4470,4524,11741,5572,6169,11457,5409,6048,3104,1294,1810,1681,651,1030,595,205,390,52,10,42,262,118,144,7001,6981,3070,1717,1119,854,192,28,1,3873,3712,161,578,2176,631,882,611
53394338,0,,,16007,7697,8310,1285,651,634,13456,6455,7001,10266,5109,5157,13243,6338,6905,13008,6229,6779,3190,1346,1844,1646,617,1029,570,176,394,53,9,44,477,226,251,9681,9674,6045,1905,1000,589,115,15,5,3542,3326,216,457,2194,1644,792,661
53394339,0,,,11716,5814,5902,1313,685,628,10015,4962,5053,7207,3728,3479,9751,4822,4929,9513,4696,4817,2808,1234,1574,1505,585,920,526,188,338,47,13,34,181,91,90,5576,5573,2374,1418,929,679,144,23,6,3155,2983,172,416,1908,487,645,610
53394340,0,,,10936,5344,5592,1055,530,525,9771,4748,5023,6455,3353,3102,9561,4637,4924,9397,4553,4844,3316,1395,1921,1761,673,1088,535,162,373,57,6,51,308,146,162,5688,5683,2768,1547,730,491,113,28,6,2867,2687,180,318,2343,415,1033,567
53394341,0,,,5883,2835,3048,612,307,305,5217,2498,2719,3632,1820,1812,5056,2408,2648,4938,2351,2587,1585,678,907,848,311,537,344,114,230,39,7,32,158,70,88,2844,2840,1317,732,409,296,71,12,3,1516,1452,64,165,968,237,388,296
53394342,0,,,4701,2410,2291,787,420,367,3892,1982,1910,3224,1728,1496,3805,1948,1857,3734,1913,1821,668,254,414,337,102,235,154,39,115,17,1,16,93,45,48,2230,2209,1085,456,335,269,53,9,2,1110,1089,21,298,420,347,191,112
53394343,0,,,13519,7124,6395,1226,616,610,12290,6508,5782,9391,5196,4195,12046,6385,5661,11746,6196,5550,2899,1312,1587,1457,577,880,487,154,333,45,10,35,550,294,256,7935,7931,4933,1472,848,543,119,12,4,2963,2827,136,413,2137,1503,1028,493
53394344,0,,,9165,4541,4624,1176,604,572,7761,3838,3923,5596,2925,2671,7556,3730,3826,7369,3625,3744,2165,913,1252,1201,458,743,425,152,273,33,8,25,185,83,102,4181,4174,1680,1138,710,517,110,16,3,2477,2383,94,371,1442,301,524,461
53394345,0,,,10706,5235,5471,1320,663,657,9020,4404,4616,6772,3400,3372,8780,4294,4486,8594,4196,4398,2248,1004,1244,1162,481,681,367,125,242,27,9,18,149,69,80,5314,5312,2381,1365,840,584,122,15,5,2886,2753,133,452,1572,516,525,495
53394346,0,,,11024,5283,5741,1166,595,571,9544,4551,4993,6906,3435,3471,9324,4461,4863,9084,4363,4721,2638,1116,1522,1491,565,926,559,180,379,39,6,33,133,62,71,5154,5148,2139,1369,858,628,128,22,4,2973,2795,178,382,1679,465,496,522
53394347,0,,,12828,6479,6349,1725,877,848,10765,5457,5308,8445,4441,4004,10406,5268,5138,10164,5137,5027,2320,1016,1304,1238,464,774,471,153,318,52,7,45,273,140,133,5983,5976,2509,1455,1050,796,150,13,3,3427,3262,165,611,1506,636,485,438
53394348,0,,,16626,7885,8741,1444,743,701,13653,6446,7207,11020,5315,5705,13376,6321,7055,12971,6167,6804,2633,1131,1502,1344,496,848,462,143,319,43,9,34,391,179,212,10027,10022,6365,1849,1007,655,127,13,6,3558,3369,189,515,1808,1893,638,503
53394349,0,,,9230,4508,4722,1439,717,722,7445,3628,3817,5956,3010,2946,7196,3508,3688,7009,3411,3598,1489,618,871,825,307,518,342,103,239,44,8,36,178,83,95,4394,4391,2048,907,690,619,103,19,5,2313,2241,72,487,947,541,336,283
53394350,0,,,9163,4535,4628,997,481,516,7885,3905,3980,5396,2819,2577,7684,3797,3887,7501,3697,3804,2489,1086,1403,1347,510,837,430,125,305,37,3,34,207,99,108,4176,4159,1931,1097,607,391,108,21,4,2202,2104,98,345,1522,291,682,386
53394352,0,,,2844,1601,1243,385,188,197,2457,1412,1045,2108,1244,864,2382,1374,1008,2345,1357,988,349,168,181,143,63,80,28,13,15,1,0,1,30,18,12,1158,1156,460,253,238,174,28,2,1,694,673,21,122,211,294,39,74
53394353,0,,,5213,2691,2522,816,415,401,4395,2276,2119,3328,1767,1561,4292,2218,2074,4224,2186,2038,1067,509,558,514,226,288,148,57,91,6,2,4,152,73,79,2600,2600,1268,533,404,319,67,7,2,1323,1264,59,312,793,237,351,192
53394354,0,,,10079,4819,5260,1249,628,621,8705,4139,4566,6027,2979,3048,8427,3998,4429,8215,3909,4306,2678,1160,1518,1482,623,859,462,182,280,21,6,15,161,76,85,4595,4594,1688,1310,820,605,143,21,7,2890,2776,114,370,1903,133,725,547
53394355,0,,,10289,4993,5296,1482,778,704,8676,4161,4515,6136,3050,3086,8339,3996,4343,8107,3876,4231,2540,1111,1429,1434,583,851,498,192,306,28,8,20,100,38,62,4140,4137,1094,1234,841,737,207,17,7,3016,2844,172,377,1669,104,448,572
53394356,0,,,8421,4115,4306,1115,606,509,7141,3433,3708,5248,2572,2676,6881,3304,3577,6700,3220,3480,1893,861,1032,929,421,508,272,114,158,11,3,8,73,38,35,3470,3468,979,990,752,578,133,32,4,2471,2334,137,335,1262,146,319,421
53394357,0,,,12596,6243,6353,1574,837,737,10616,5220,5396,7684,3977,3707,10303,5055,5248,10065,4948,5117,2932,1243,1689,1608,630,978,545,188,357,47,17,30,146,66,80,5851,5846,2443,1443,973,773,181,25,8,3360,3181,179,475,1884,519,555,621
53394358,0,,,13841,6902,6939,1956,1025,931,11357,5590,5767,8577,4381,4196,11008,5417,5591,10692,5251,5441,2780,1209,1571,1445,596,849,475,165,310,44,9,35,245,131,114,6261,6255,2463,1548,1118,914,187,22,3,3735,3538,197,543,1836,520,531,546
53394359,0,,,10001,4981,5020,1475,779,696,8227,4045,4182,6492,3277,3215,7883,3850,4033,7583,3705,3878,1735,768,967,826,328,498,272,93,179,26,9,17,172,75,97,4241,4229,1603,925,838,669,170,20,4,2597,2476,121,401,1099,372,290,323
53394360,0,,,8143,4077,4066,1031,509,522,7061,3528,3533,5264,2720,2544,6774,3378,3396,6581,3284,3297,1797,808,989,853,347,506,260,80,180,28,6,22,192,72,120,3429,3426,1102,1018,627,513,132,28,6,2289,2197,92,276,1104,105,306,381
53394361,0,,,6455,2884,3571,749,354,395,5703,2529,3174,3243,1582,1661,5526,2441,3085,5407,2380,3027,2460,947,1513,1525,562,963,467,170,297,44,13,31,159,65,94,3155,3152,1328,983,447,281,79,24,10,1816,1756,60,195,1771,86,908,493
53394362,0,,,4118,2044,2074,532,275,257,3584,1767,1817,2661,1350,1311,3460,1704,1756,3374,1669,1705,923,417,506,481,199,282,135,39,96,6,1,5,72,32,40,1812,1812,619,510,341,266,65,10,1,1178,1123,55,169,650,120,199,197
53394363,0,,,6798,3254,3544,780,402,378,6005,2845,3160,4191,2083,2108,5818,2747,3071,5697,2683,3014,1814,762,1052,1037,403,634,344,110,234,25,3,22,117,59,58,3320,3319,1470,868,522,363,77,12,7,1836,1746,90,233,1256,291,533,316
53394364,0,,,10024,4820,5204,1122,567,555,8876,4242,4634,5898,2982,2916,8586,4085,4501,8381,3990,4391,2978,1260,1718,1681,647,1034,476,163,313,31,6,25,166,93,73,4765,4762,1964,1357,738,536,141,23,3,2778,2674,104,282,2085,244,855,584
53394365,0,,,9410,4499,4911,1041,496,545,8225,3931,4294,5467,2764,2703,7947,3796,4151,7665,3666,3999,2758,1167,1591,1491,607,884,409,152,257,21,8,13,418,204,214,4533,4530,2012,1170,643,528,144,29,4,2502,2395,107,225,1893,343,749,570
53394366,0,,,7558,3636,3922,678,357,321,6581,3121,3460,4385,2161,2224,6375,3023,3352,6195,2943,3252,2196,960,1236,1238,499,739,443,172,271,29,5,24,111,54,57,3549,3545,1430,1014,561,424,84,27,5,2082,1940,142,187,1400,303,365,487
53394367,0,,,9709,4577,5132,1013,503,510,7908,3687,4221,5445,2627,2818,7659,3561,4098,7472,3472,4000,2463,1060,1403,1359,537,822,476,159,317,30,7,23,278,126,152,4882,4881,2336,1161,726,499,134,20,5,2506,2342,164,294,1709,351,546,492
53394368,0,,,13016,6465,6551,1429,744,685,10976,5376,5600,8112,4176,3936,10720,5247,5473,10450,5112,5338,2864,1200,1664,1533,553,980,598,180,418,80,13,67,257,118,139,6472,6462,3161,1573,939,633,133,18,5,3226,3056,170,421,1872,685,630,595
53394369,0,,,12310,6120,6190,1359,716,643,10633,5219,5414,7298,3804,3494,10317,5055,5262,10068,4930,5138,3335,1415,1920,1834,739,1095,594,221,373,26,7,19,269,130,139,5836,5834,2436,1558,929,737,143,27,4,3350,3173,177,408,2308,373,838,660
53394370,0,,,6839,3455,3384,945,515,430,5884,2936,2948,4274,2205,2069,5709,2841,2868,5582,2787,2795,1610,731,879,826,359,467,229,88,141,12,2,10,284,116,168,3037,3036,1088,861,547,408,101,24,7,1935,1844,91,261,1091,190,365,319
53394371,0,,,8221,4039,4182,1011,529,482,7208,3510,3698,5296,2682,2614,6963,3392,3571,6810,3316,3494,1912,828,1084,930,331,599,325,76,249,43,6,37,106,40,66,3698,3693,1427,1037,638,452,115,18,6,2250,2165,85,303,1191,212,459,353
